ID,name,gender,inTake,classID,mode
52213123,Phan Công Quang,male,K26,22050313,hq
52213124,Hồ Công Đức,male,K26,22050313,hq
52213125,Lê Thanh Phương,female,K26,22050313,hq
52213126,Đỗ Quang Công,male,K26,22050313,hq
52213127,Huỳnh Hải Tuấn,male,K26,22050313,hq
52213128,Võ Văn Bình,male,K26,22050313,hq
52213129,Bùi Văn Dương,male,K26,22050313,hq
52213130,Vũ Ngọc Vân,female,K26,22050313,hq
52213131,Bùi Minh Linh,female,K26,22050313,hq
52213132,Vũ Thị Thảo,female,K26,22050313,hq
52213133,Hồ Thanh Trang,female,K26,22050313,hq
52213134,Đỗ Thị Chi,female,K26,22050313,hq
52213135,Ngô Kim Thảo,female,K26,22050313,hq
52213136,Võ Ngọc Linh,female,K26,22050313,hq
52213137,Huỳnh Hải Đức,male,K26,22050313,hq
52213138,Phạm Kim Yến,female,K26,22050313,hq
52213139,Phạm Hữu Quý,male,K26,22050313,hq
52213140,Dương Ngọc Thảo,female,K26,22050313,hq
52213141,Bùi Công Bình,male,K26,22050313,hq
52213142,Hoàng Phương Trang,female,K26,22050313,hq
52213143,Bùi Minh Vân,female,K26,22050313,hq
52213144,Hoàng Phương Anh,female,K26,22050313,hq
52213145,Trần Thị Hoa,female,K26,22050313,hq
52213146,Phạm Quang Văn,male,K26,22050313,hq
52213147,Đỗ Thanh Thảo,female,K26,22050313,hq
52213148,Dương Công Dương,male,K26,22050313,hq
52213149,Hoàng Hải Đức,male,K26,22050313,hq
52213150,Đỗ Hải Hữu,male,K26,22050313,hq
52301001,Đặng Phương Anh,female,K27,23050101,gn
52301002,Hoàng Hữu Minh,male,K27,23050101,gn
52301003,Dương Công Quý,male,K27,23050101,gn
52301004,Trần Kim Phương,female,K27,23050101,gn
52301005,Lê Văn Tuấn,male,K27,23050101,gn
52301006,Hồ Phương Ngọc,female,K27,23050101,gn
52301007,Vũ Kim Thảo,female,K27,23050101,gn
52301008,Vũ Phương Phương,female,K27,23050101,gn
52301009,Đỗ Đức Đức,male,K27,23050101,gn
52301010,Dương Ngọc Vân,female,K27,23050101,gn
52301011,Hoàng Công Công,male,K27,23050101,gn
52301012,Phạm Hải Quang,male,K27,23050101,gn
52301013,Đỗ Thị Hoa,female,K27,23050101,gn
52301014,Hoàng Văn Quý,male,K27,23050101,gn
52301015,Đặng Quang Đức,male,K27,23050101,gn
52301016,Bùi Hải Quang,male,K27,23050101,gn
52301017,Dương Hữu Tuấn,male,K27,23050101,gn
52301018,Lê Hải Quang,male,K27,23050101,gn
52301019,Vũ Hải Hữu,male,K27,23050101,gn
52301020,Nguyễn Thị Trang,female,K27,23050101,gn
52301021,Võ Hải Công,male,K27,23050101,gn
52301022,Lê Đức Minh,male,K27,23050101,gn
52301023,Vũ Kim Linh,female,K27,23050101,gn
52301024,Trần Đức Tuấn,male,K27,23050101,gn
52301025,Nguyễn Thị Yến,female,K27,23050101,gn
52301026,Hoàng Ngọc Anh,female,K27,23050101,gn
52301027,Phan Văn Bình,male,K27,23050101,gn
52301028,Đặng Kim Phương,female,K27,23050101,gn
52301029,Vũ Quang Đức,male,K27,23050101,gn
52301030,Dương Hữu Minh,male,K27,23050101,gn
52301031,Nguyễn Đức Quang,male,K27,23050101,gn
52301032,Vũ Thanh Hoa,female,K27,23050101,gn
52301033,Đỗ Kim Thảo,female,K27,23050101,gn
52301034,Hồ Hải Dương,male,K27,23050101,gn
52301035,Phạm Kim Trang,female,K27,23050101,gn
52301036,Trần Minh Linh,female,K27,23050101,gn
52301037,Huỳnh Công Quang,male,K27,23050101,gn
52301038,Nguyễn Thanh Anh,female,K27,23050101,gn
52301039,Hoàng Hữu Minh,male,K27,23050101,gn
52301040,Đặng Quang Bình,male,K27,23050101,gn
52301041,Phan Thanh Yến,female,K27,23050101,gn
52301042,Vũ Thanh Linh,female,K27,23050101,gn
52301043,Bùi Công Tuấn,male,K27,23050101,gn
52301044,Nguyễn Minh Trang,female,K27,23050101,gn
52301045,Đỗ Hữu Tuấn,male,K27,23050101,gn
52301046,Trần Thị Vân,female,K27,23050101,gn
52301047,Đặng Ngọc Trang,female,K27,23050101,gn
52301048,Dương Hải Đức,male,K27,23050101,gn
52301049,Lê Phương Yến,female,K27,23050101,gn
52301050,Đặng Thanh Vân,female,K27,23050101,gn
52301051,Hoàng Đức Minh,male,K27,23050102,gn
52301052,Lê Quang Quang,male,K27,23050102,gn
52301053,Ngô Minh Phương,female,K27,23050102,gn
52301054,Võ Quang Tuấn,male,K27,23050102,gn
52301055,Võ Ngọc Linh,female,K27,23050102,gn
52301056,Nguyễn Văn Bình,male,K27,23050102,gn
52301057,Đỗ Hữu Đức,male,K27,23050102,gn
52301058,Dương Hữu Quang,male,K27,23050102,gn
52301059,Đặng Công Minh,male,K27,23050102,gn
52301060,Hồ Đức Bình,male,K27,23050102,gn
52301061,Dương Kim Hoa,female,K27,23050102,gn
52301062,Ngô Quang Tuấn,male,K27,23050102,gn
52301063,Phạm Quang Dương,male,K27,23050102,gn
52301064,Nguyễn Văn Quý,male,K27,23050102,gn
52301065,Hoàng Hải Bình,male,K27,23050102,gn
52301066,Hoàng Phương Yến,female,K27,23050102,gn
52301067,Bùi Đức Tuấn,male,K27,23050102,gn
52301068,Lê Văn Hữu,male,K27,23050102,gn
52301069,Lê Phương Anh,female,K27,23050102,gn
52301070,Phạm Kim Hoa,female,K27,23050102,gn
52301071,Phạm Quang Công,male,K27,23050102,gn
52301072,Đặng Hữu Quang,male,K27,23050102,gn
52301073,Đỗ Phương Ngọc,female,K27,23050102,gn
52301074,Hoàng Kim Chi,female,K27,23050102,gn
52301075,Phạm Công Minh,male,K27,23050102,gn
52301076,Nguyễn Minh Chi,female,K27,23050102,gn
52301077,Huỳnh Ngọc Vân,female,K27,23050102,gn
52301078,Hoàng Minh Thảo,female,K27,23050102,gn
52301079,Nguyễn Hữu Công,male,K27,23050102,gn
52301080,Phạm Hữu Dương,male,K27,23050102,gn
52301081,Hồ Đức Quang,male,K27,23050102,gn
52301082,Ngô Công Bình,male,K27,23050102,gn
52301083,Huỳnh Phương Ngọc,female,K27,23050102,gn
52301084,Huỳnh Ngọc Linh,female,K27,23050102,gn
52301085,Lê Thị Chi,female,K27,23050102,gn
52301086,Trần Hải Công,male,K27,23050102,gn
52301087,Lê Quang Văn,male,K27,23050102,gn
52301088,Vũ Thanh Ngọc,female,K27,23050102,gn
52301089,Trần Văn Hữu,male,K27,23050102,gn
52301090,Đỗ Thanh Ngọc,female,K27,23050102,gn
52301091,Phan Hữu Hữu,male,K27,23050102,gn
52301092,Huỳnh Công Bình,male,K27,23050102,gn
52301093,Trần Minh Trang,female,K27,23050102,gn
52301094,Trần Thanh Chi,female,K27,23050102,gn
52301095,Trần Đức Tuấn,male,K27,23050102,gn
52301096,Phan Kim Vân,female,K27,23050102,gn
52301097,Phan Minh Hoa,female,K27,23050102,gn
52301098,Phạm Quang Công,male,K27,23050102,gn
52301099,Hồ Quang Minh,male,K27,23050102,gn
52301100,Dương Ngọc Chi,female,K27,23050102,gn
52301101,Ngô Đức Dương,male,K27,23050103,gn
52301102,Hồ Đức Công,male,K27,23050103,gn
52301103,Huỳnh Phương Vân,female,K27,23050103,gn
52301104,Dương Phương Vân,female,K27,23050103,gn
52301105,Đặng Thị Phương,female,K27,23050103,gn
52301106,Huỳnh Minh Ngọc,female,K27,23050103,gn
52301107,Phan Minh Hoa,female,K27,23050103,gn
52301108,Võ Minh Chi,female,K27,23050103,gn
52301109,Nguyễn Thị Chi,female,K27,23050103,gn
52301110,Trần Quang Đức,male,K27,23050103,gn
52301111,Võ Quang Đức,male,K27,23050103,gn
52301112,Huỳnh Công Hữu,male,K27,23050103,gn
52301113,Ngô Hải Công,male,K27,23050103,gn
52301114,Đặng Kim Trang,female,K27,23050103,gn
52301115,Phạm Hải Bình,male,K27,23050103,gn
52301116,Phan Minh Anh,female,K27,23050103,gn
52301117,Trần Minh Phương,female,K27,23050103,gn
52301118,Phạm Thị Ngọc,female,K27,23050103,gn
52301119,Lê Quang Dương,male,K27,23050103,gn
52301120,Huỳnh Quang Bình,male,K27,23050103,gn
52301121,Trần Kim Phương,female,K27,23050103,gn
52301122,Đặng Quang Văn,male,K27,23050103,gn
52301123,Đỗ Thanh Linh,female,K27,23050103,gn
52301124,Ngô Hữu Bình,male,K27,23050103,gn
52301125,Lê Hải Dương,male,K27,23050103,gn
52301126,Bùi Minh Anh,female,K27,23050103,gn
52301127,Đặng Công Tuấn,male,K27,23050103,gn
52301128,Hoàng Đức Minh,male,K27,23050103,gn
52301129,Đỗ Công Dương,male,K27,23050103,gn
52301130,Nguyễn Thị Anh,female,K27,23050103,gn
52301131,Ngô Thanh Ngọc,female,K27,23050103,gn
52301132,Đặng Thị Yến,female,K27,23050103,gn
52301133,Lê Kim Hoa,female,K27,23050103,gn
52301134,Ngô Kim Chi,female,K27,23050103,gn
52301135,Võ Kim Thảo,female,K27,23050103,gn
52301136,Dương Phương Yến,female,K27,23050103,gn
52301137,Vũ Quang Bình,male,K27,23050103,gn
52301138,Hoàng Ngọc Anh,female,K27,23050103,gn
52301139,Bùi Ngọc Linh,female,K27,23050103,gn
52301140,Phạm Phương Trang,female,K27,23050103,gn
52301141,Dương Hải Công,male,K27,23050103,gn
52301142,Phạm Kim Hoa,female,K27,23050103,gn
52301143,Bùi Công Quý,male,K27,23050103,gn
52301144,Dương Văn Bình,male,K27,23050103,gn
52301145,Nguyễn Ngọc Vân,female,K27,23050103,gn
52301146,Hồ Phương Anh,female,K27,23050103,gn
52301147,Phan Ngọc Hoa,female,K27,23050103,gn
52301148,Đỗ Đức Bình,male,K27,23050103,gn
52301149,Phạm Thị Anh,female,K27,23050103,gn
52301150,Huỳnh Ngọc Thảo,female,K27,23050103,gn
52311001,Đặng Quang Quang,male,K27,23050111,hq
52311002,Phan Công Hữu,male,K27,23050111,hq
52311003,Đặng Kim Vân,female,K27,23050111,hq
52311004,Đặng Đức Đức,male,K27,23050111,hq
52311005,Ngô Đức Dương,male,K27,23050111,hq
52311006,Nguyễn Văn Minh,male,K27,23050111,hq
52311007,Huỳnh Công Công,male,K27,23050111,hq
52311008,Đặng Công Tuấn,male,K27,23050111,hq
52311009,Ngô Hải Minh,male,K27,23050111,hq
52311010,Ngô Hải Minh,male,K27,23050111,hq
52311011,Vũ Thanh Thảo,female,K27,23050111,hq
52311012,Hoàng Hải Tuấn,male,K27,23050111,hq
52311013,Dương Quang Quang,male,K27,23050111,hq
52311014,Trần Minh Linh,female,K27,23050111,hq
52311015,Hồ Minh Ngọc,female,K27,23050111,hq
52311016,Hoàng Công Hữu,male,K27,23050111,hq
52311017,Vũ Văn Đức,male,K27,23050111,hq
52311018,Huỳnh Minh Trang,female,K27,23050111,hq
52311019,Hoàng Hải Quang,male,K27,23050111,hq
52311020,Phạm Thị Hoa,female,K27,23050111,hq
52311021,Đặng Thị Chi,female,K27,23050111,hq
52311022,Trần Hữu Văn,male,K27,23050111,hq
52311023,Lê Thị Ngọc,female,K27,23050111,hq
52311024,Ngô Phương Trang,female,K27,23050111,hq
52311025,Hoàng Thanh Linh,female,K27,23050111,hq
52311026,Đặng Thị Vân,female,K27,23050111,hq
52311027,Ngô Quang Hữu,male,K27,23050111,hq
52311028,Dương Quang Công,male,K27,23050111,hq
52311029,Lê Đức Minh,male,K27,23050111,hq
52311030,Nguyễn Công Đức,male,K27,23050111,hq
52311031,Đỗ Thị Chi,female,K27,23050111,hq
52311032,Đỗ Minh Trang,female,K27,23050111,hq
52311033,Đỗ Kim Phương,female,K27,23050111,hq
52311034,Bùi Quang Hữu,male,K27,23050111,hq
52311035,Trần Đức Văn,male,K27,23050111,hq
52311036,Vũ Công Hữu,male,K27,23050111,hq
52311037,Phạm Hữu Đức,male,K27,23050111,hq
52311038,Ngô Phương Thảo,female,K27,23050111,hq
52311039,Hồ Đức Tuấn,male,K27,23050111,hq
52311040,Vũ Phương Hoa,female,K27,23050111,hq
52311041,Hoàng Hải Minh,male,K27,23050111,hq
52311042,Vũ Ngọc Thảo,female,K27,23050111,hq
52311043,Hoàng Thị Hoa,female,K27,23050111,hq
52311044,Huỳnh Ngọc Phương,female,K27,23050111,hq
52311045,Phan Thị Hoa,female,K27,23050111,hq
52311046,Phan Thanh Phương,female,K27,23050111,hq
52311047,Ngô Văn Văn,male,K27,23050111,hq
52311048,Nguyễn Hữu Dương,male,K27,23050111,hq
52311049,Dương Quang Văn,male,K27,23050111,hq
52311050,Võ Minh Trang,female,K27,23050111,hq
52311051,Nguyễn Minh Chi,female,K27,23050112,hq
52311052,Dương Ngọc Ngọc,female,K27,23050112,hq
52311053,Lê Minh Yến,female,K27,23050112,hq
52311054,Dương Văn Dương,male,K27,23050112,hq
52311055,Vũ Đức Tuấn,male,K27,23050112,hq
52311056,Hoàng Ngọc Ngọc,female,K27,23050112,hq
52311057,Lê Ngọc Thảo,female,K27,23050112,hq
52311058,Phạm Ngọc Hoa,female,K27,23050112,hq
52311059,Hồ Ngọc Hoa,female,K27,23050112,hq
52311060,Bùi Thị Thảo,female,K27,23050112,hq
52311061,Lê Hữu Công,male,K27,23050112,hq
52311062,Vũ Thị Anh,female,K27,23050112,hq
52311063,Đặng Thị Phương,female,K27,23050112,hq
52311064,Vũ Phương Anh,female,K27,23050112,hq
52311065,Trần Văn Minh,male,K27,23050112,hq
52311066,Dương Quang Bình,male,K27,23050112,hq
52311067,Bùi Thị Anh,female,K27,23050112,hq
52311068,Đỗ Hải Hữu,male,K27,23050112,hq
52311069,Võ Hữu Minh,male,K27,23050112,hq
52311070,Phạm Đức Tuấn,male,K27,23050112,hq
52311071,Ngô Hải Quý,male,K27,23050112,hq
52311072,Trần Văn Tuấn,male,K27,23050112,hq
52311073,Phạm Văn Minh,male,K27,23050112,hq
52311074,Phạm Quang Hữu,male,K27,23050112,hq
52311075,Nguyễn Đức Hữu,male,K27,23050112,hq
52311076,Phạm Hữu Bình,male,K27,23050112,hq
52311077,Đỗ Thanh Trang,female,K27,23050112,hq
52311078,Bùi Ngọc Phương,female,K27,23050112,hq
52311079,Nguyễn Ngọc Chi,female,K27,23050112,hq
52311080,Hoàng Quang Tuấn,male,K27,23050112,hq
52311081,Vũ Quang Bình,male,K27,23050112,hq
52311082,Phạm Phương Trang,female,K27,23050112,hq
52311083,Võ Ngọc Chi,female,K27,23050112,hq
52311084,Ngô Đức Quang,male,K27,23050112,hq
52311085,Võ Quang Công,male,K27,23050112,hq
52311086,Võ Thanh Trang,female,K27,23050112,hq
52311087,Phan Kim Anh,female,K27,23050112,hq
52311088,Huỳnh Phương Vân,female,K27,23050112,hq
52311089,Hồ Phương Thảo,female,K27,23050112,hq
52311090,Nguyễn Thanh Hoa,female,K27,23050112,hq
52311091,Vũ Ngọc Trang,female,K27,23050112,hq
52311092,Phạm Đức Dương,male,K27,23050112,hq
52311093,Vũ Thị Hoa,female,K27,23050112,hq
52311094,Vũ Quang Quang,male,K27,23050112,hq
52311095,Võ Công Hữu,male,K27,23050112,hq
52311096,Ngô Công Bình,male,K27,23050112,hq
52311097,Nguyễn Thanh Ngọc,female,K27,23050112,hq
52311098,Đỗ Quang Văn,male,K27,23050112,hq
52311099,Lê Công Quý,male,K27,23050112,hq
52311100,Lê Ngọc Hoa,female,K27,23050112,hq
52311101,Vũ Thanh Linh,female,K27,23050113,hq
52311102,Huỳnh Đức Quang,male,K27,23050113,hq
52311103,Trần Ngọc Trang,female,K27,23050113,hq
52311104,Phạm Hữu Dương,male,K27,23050113,hq
52311105,Hoàng Phương Phương,female,K27,23050113,hq
52311106,Dương Hữu Minh,male,K27,23050113,hq
52311107,Vũ Công Văn,male,K27,23050113,hq
52311108,Phan Công Tuấn,male,K27,23050113,hq
52311109,Ngô Ngọc Chi,female,K27,23050113,hq
52311110,Võ Minh Chi,female,K27,23050113,hq
52311111,Hồ Ngọc Trang,female,K27,23050113,hq
52311112,Đỗ Công Quý,male,K27,23050113,hq
52311113,Bùi Văn Dương,male,K27,23050113,hq
52311114,Trần Phương Phương,female,K27,23050113,hq
52311115,Lê Thanh Phương,female,K27,23050113,hq
52311116,Bùi Hữu Tuấn,male,K27,23050113,hq
52311117,Bùi Hữu Quý,male,K27,23050113,hq
52311118,Đặng Thị Thảo,female,K27,23050113,hq
52311119,Hồ Thị Yến,female,K27,23050113,hq
52311120,Võ Thị Thảo,female,K27,23050113,hq
52311121,Đỗ Thị Linh,female,K27,23050113,hq
52311122,Đỗ Ngọc Linh,female,K27,23050113,hq
52311123,Ngô Công Minh,male,K27,23050113,hq
52311124,Phạm Quang Công,male,K27,23050113,hq
52311125,Vũ Minh Chi,female,K27,23050113,hq
52311126,Huỳnh Kim Linh,female,K27,23050113,hq
52311127,Hoàng Hữu Quang,male,K27,23050113,hq
52311128,Vũ Quang Văn,male,K27,23050113,hq
52311129,Bùi Quang Tuấn,male,K27,23050113,hq
52311130,Vũ Phương Vân,female,K27,23050113,hq
52311131,Lê Minh Hoa,female,K27,23050113,hq
52311132,Đỗ Văn Công,male,K27,23050113,hq
52311133,Vũ Minh Trang,female,K27,23050113,hq
52311134,Hoàng Ngọc Phương,female,K27,23050113,hq
52311135,Võ Đức Quang,male,K27,23050113,hq
52311136,Lê Công Công,male,K27,23050113,hq
52311137,Vũ Văn Tuấn,male,K27,23050113,hq
52311138,Trần Đức Minh,male,K27,23050113,hq
52311139,Huỳnh Hải Quang,male,K27,23050113,hq
52311140,Đỗ Quang Văn,male,K27,23050113,hq
52311141,Phan Thị Hoa,female,K27,23050113,hq
52311142,Hồ Ngọc Yến,female,K27,23050113,hq
52311143,Trần Quang Quang,male,K27,23050113,hq
52311144,Trần Phương Anh,female,K27,23050113,hq
52311145,Nguyễn Văn Công,male,K27,23050113,hq
52311146,Võ Phương Ngọc,female,K27,23050113,hq
52311147,Hồ Quang Công,male,K27,23050113,hq
52311148,Ngô Đức Tuấn,male,K27,23050113,hq
52311149,Huỳnh Hải Tuấn,male,K27,23050113,hq
52311150,Phạm Công Dương,male,K27,23050113,hq
52302001,Lê Phương Ngọc,female,K27,23050201,gn
52302002,Phạm Thanh Thảo,female,K27,23050201,gn
52302003,Võ Văn Đức,male,K27,23050201,gn
52302004,Huỳnh Minh Chi,female,K27,23050201,gn
52302005,Võ Đức Văn,male,K27,23050201,gn
52302006,Nguyễn Ngọc Thảo,female,K27,23050201,gn
52302007,Vũ Ngọc Ngọc,female,K27,23050201,gn
52302008,Phạm Minh Hoa,female,K27,23050201,gn
52302009,Võ Minh Trang,female,K27,23050201,gn
52302010,Đỗ Kim Hoa,female,K27,23050201,gn
52302011,Hồ Ngọc Ngọc,female,K27,23050201,gn
52302012,Hồ Minh Yến,female,K27,23050201,gn
52302013,Võ Kim Ngọc,female,K27,23050201,gn
52302014,Đỗ Minh Linh,female,K27,23050201,gn
52302015,Lê Đức Dương,male,K27,23050201,gn
52302016,Dương Hữu Tuấn,male,K27,23050201,gn
52302017,Ngô Đức Quang,male,K27,23050201,gn
52302018,Dương Kim Vân,female,K27,23050201,gn
52302019,Đặng Công Quang,male,K27,23050201,gn
52302020,Phạm Minh Chi,female,K27,23050201,gn
52302021,Hồ Kim Vân,female,K27,23050201,gn
52302022,Phan Phương Phương,female,K27,23050201,gn
52302023,Nguyễn Đức Tuấn,male,K27,23050201,gn
52302024,Phạm Kim Trang,female,K27,23050201,gn
52302025,Lê Thị Linh,female,K27,23050201,gn
52302026,Phạm Văn Minh,male,K27,23050201,gn
52302027,Hồ Đức Công,male,K27,23050201,gn
52302028,Lê Quang Quang,male,K27,23050201,gn
52302029,Phạm Hải Bình,male,K27,23050201,gn
52302030,Hoàng Công Văn,male,K27,23050201,gn
52302031,Lê Thị Phương,female,K27,23050201,gn
52302032,Hoàng Kim Hoa,female,K27,23050201,gn
52302033,Bùi Thị Phương,female,K27,23050201,gn
52302034,Ngô Thị Anh,female,K27,23050201,gn
52302035,Võ Công Hữu,male,K27,23050201,gn
52302036,Phạm Hữu Bình,male,K27,23050201,gn
52302037,Vũ Minh Anh,female,K27,23050201,gn
52302038,Nguyễn Phương Phương,female,K27,23050201,gn
52302039,Võ Kim Hoa,female,K27,23050201,gn
52302040,Bùi Quang Tuấn,male,K27,23050201,gn
52302041,Dương Công Quý,male,K27,23050201,gn
52302042,Nguyễn Thanh Ngọc,female,K27,23050201,gn
52302043,Phan Minh Hoa,female,K27,23050201,gn
52302044,Hoàng Quang Tuấn,male,K27,23050201,gn
52302045,Lê Phương Vân,female,K27,23050201,gn
52302046,Lê Đức Hữu,male,K27,23050201,gn
52302047,Huỳnh Công Hữu,male,K27,23050201,gn
52302048,Võ Văn Đức,male,K27,23050201,gn
52302049,Bùi Quang Công,male,K27,23050201,gn
52302050,Trần Ngọc Yến,female,K27,23050201,gn
52302051,Ngô Quang Dương,male,K27,23050202,gn
52302052,Vũ Thị Yến,female,K27,23050202,gn
52302053,Hồ Phương Phương,female,K27,23050202,gn
52302054,Hoàng Ngọc Yến,female,K27,23050202,gn
52302055,Đặng Hải Đức,male,K27,23050202,gn
52302056,Trần Đức Đức,male,K27,23050202,gn
52302057,Nguyễn Kim Linh,female,K27,23050202,gn
52302058,Lê Hữu Đức,male,K27,23050202,gn
52302059,Lê Minh Trang,female,K27,23050202,gn
52302060,Hoàng Phương Chi,female,K27,23050202,gn
52302061,Võ Hữu Quang,male,K27,23050202,gn
52302062,Dương Thị Trang,female,K27,23050202,gn
52302063,Huỳnh Ngọc Trang,female,K27,23050202,gn
52302064,Hồ Quang Công,male,K27,23050202,gn
52302065,Dương Hữu Đức,male,K27,23050202,gn
52302066,Hồ Quang Văn,male,K27,23050202,gn
52302067,Hoàng Quang Hữu,male,K27,23050202,gn
52302068,Bùi Thị Hoa,female,K27,23050202,gn
52302069,Phạm Quang Dương,male,K27,23050202,gn
52302070,Đặng Ngọc Vân,female,K27,23050202,gn
52302071,Phạm Phương Phương,female,K27,23050202,gn
52302072,Đỗ Đức Bình,male,K27,23050202,gn
52302073,Vũ Phương Hoa,female,K27,23050202,gn
52302074,Trần Thanh Thảo,female,K27,23050202,gn
52302075,Dương Kim Thảo,female,K27,23050202,gn
52302076,Đỗ Hữu Quang,male,K27,23050202,gn
52302077,Bùi Thị Thảo,female,K27,23050202,gn
52302078,Trần Văn Hữu,male,K27,23050202,gn
52302079,Võ Công Công,male,K27,23050202,gn
52302080,Phạm Hữu Tuấn,male,K27,23050202,gn
52302081,Huỳnh Quang Minh,male,K27,23050202,gn
52302082,Hoàng Quang Công,male,K27,23050202,gn
52302083,Vũ Đức Đức,male,K27,23050202,gn
52302084,Phạm Đức Công,male,K27,23050202,gn
52302085,Phan Kim Linh,female,K27,23050202,gn
52302086,Hồ Công Bình,male,K27,23050202,gn
52302087,Vũ Phương Hoa,female,K27,23050202,gn
52302088,Vũ Hữu Minh,male,K27,23050202,gn
52302089,Hồ Thị Chi,female,K27,23050202,gn
52302090,Bùi Đức Dương,male,K27,23050202,gn
52302091,Dương Ngọc Vân,female,K27,23050202,gn
52302092,Lê Văn Tuấn,male,K27,23050202,gn
52302093,Phan Thị Vân,female,K27,23050202,gn
52302094,Hoàng Đức Hữu,male,K27,23050202,gn
52302095,Võ Phương Linh,female,K27,23050202,gn
52302096,Lê Thanh Vân,female,K27,23050202,gn
52302097,Đỗ Quang Hữu,male,K27,23050202,gn
52302098,Dương Quang Minh,male,K27,23050202,gn
52302099,Huỳnh Đức Tuấn,male,K27,23050202,gn
52302100,Đặng Hải Dương,male,K27,23050202,gn
52302101,Hồ Thanh Phương,female,K27,23050203,gn
52302102,Huỳnh Văn Hữu,male,K27,23050203,gn
52302103,Hồ Thanh Ngọc,female,K27,23050203,gn
52302104,Lê Kim Linh,female,K27,23050203,gn
52302105,Đỗ Hữu Dương,male,K27,23050203,gn
52302106,Võ Đức Hữu,male,K27,23050203,gn
52302107,Dương Kim Chi,female,K27,23050203,gn
52302108,Nguyễn Quang Hữu,male,K27,23050203,gn
52302109,Vũ Phương Trang,female,K27,23050203,gn
52302110,Hồ Kim Vân,female,K27,23050203,gn
52302111,Huỳnh Công Tuấn,male,K27,23050203,gn
52302112,Bùi Thanh Yến,female,K27,23050203,gn
52302113,Huỳnh Hữu Bình,male,K27,23050203,gn
52302114,Đặng Minh Hoa,female,K27,23050203,gn
52302115,Phạm Thị Trang,female,K27,23050203,gn
52302116,Bùi Phương Phương,female,K27,23050203,gn
52302117,Phạm Thanh Trang,female,K27,23050203,gn
52302118,Hồ Hải Đức,male,K27,23050203,gn
52302119,Đỗ Minh Trang,female,K27,23050203,gn
52302120,Võ Kim Thảo,female,K27,23050203,gn
52302121,Võ Minh Yến,female,K27,23050203,gn
52302122,Ngô Đức Dương,male,K27,23050203,gn
52302123,Võ Phương Vân,female,K27,23050203,gn
52302124,Dương Thị Phương,female,K27,23050203,gn
52302125,Lê Văn Quang,male,K27,23050203,gn
52302126,Võ Hải Quý,male,K27,23050203,gn
52302127,Phạm Minh Trang,female,K27,23050203,gn
52302128,Dương Văn Dương,male,K27,23050203,gn
52302129,Lê Ngọc Anh,female,K27,23050203,gn
52302130,Ngô Ngọc Vân,female,K27,23050203,gn
52302131,Đỗ Minh Trang,female,K27,23050203,gn
52302132,Dương Phương Thảo,female,K27,23050203,gn
52302133,Võ Văn Bình,male,K27,23050203,gn
52302134,Hoàng Hữu Hữu,male,K27,23050203,gn
52302135,Nguyễn Quang Bình,male,K27,23050203,gn
52302136,Trần Công Tuấn,male,K27,23050203,gn
52302137,Nguyễn Văn Quý,male,K27,23050203,gn
52302138,Trần Minh Thảo,female,K27,23050203,gn
52302139,Đỗ Hải Tuấn,male,K27,23050203,gn
52302140,Hoàng Phương Vân,female,K27,23050203,gn
52302141,Nguyễn Phương Phương,female,K27,23050203,gn
52302142,Hoàng Quang Quý,male,K27,23050203,gn
52302143,Võ Đức Công,male,K27,23050203,gn
52302144,Bùi Văn Quý,male,K27,23050203,gn
52302145,Võ Hải Văn,male,K27,23050203,gn
52302146,Đặng Quang Hữu,male,K27,23050203,gn
52302147,Dương Văn Công,male,K27,23050203,gn
52302148,Nguyễn Hải Quý,male,K27,23050203,gn
52302149,Lê Phương Yến,female,K27,23050203,gn
52302150,Đỗ Kim Ngọc,female,K27,23050203,gn
52312001,Dương Văn Quang,male,K27,23050211,hq
52312002,Võ Phương Trang,female,K27,23050211,hq
52312003,Hồ Thanh Vân,female,K27,23050211,hq
52312004,Đặng Ngọc Hoa,female,K27,23050211,hq
52312005,Hoàng Minh Ngọc,female,K27,23050211,hq
52312006,Lê Thị Linh,female,K27,23050211,hq
52312007,Đặng Quang Công,male,K27,23050211,hq
52312008,Phạm Hải Công,male,K27,23050211,hq
52312009,Lê Công Minh,male,K27,23050211,hq
52312010,Bùi Ngọc Anh,female,K27,23050211,hq
52312011,Võ Phương Yến,female,K27,23050211,hq
52312012,Phan Minh Yến,female,K27,23050211,hq
52312013,Đặng Thị Phương,female,K27,23050211,hq
52312014,Phan Ngọc Yến,female,K27,23050211,hq
52312015,Đặng Văn Quang,male,K27,23050211,hq
52312016,Bùi Công Hữu,male,K27,23050211,hq
52312017,Vũ Kim Chi,female,K27,23050211,hq
52312018,Hồ Công Công,male,K27,23050211,hq
52312019,Phan Thanh Hoa,female,K27,23050211,hq
52312020,Vũ Công Bình,male,K27,23050211,hq
52312021,Nguyễn Công Công,male,K27,23050211,hq
52312022,Vũ Ngọc Hoa,female,K27,23050211,hq
52312023,Trần Thanh Trang,female,K27,23050211,hq
52312024,Bùi Thanh Vân,female,K27,23050211,hq
52312025,Võ Thị Anh,female,K27,23050211,hq
52312026,Lê Phương Trang,female,K27,23050211,hq
52312027,Vũ Phương Hoa,female,K27,23050211,hq
52312028,Hồ Văn Văn,male,K27,23050211,hq
